Wahlkreis-Nr.;Wahlkreisname;Land;Wahlbezirksart;Wahlberechtigte;Wählende;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt;Volksabstimmung;B*;sonstige;FAMILIE;Graue Panther;KlimalisteBW;THP;Übrige;Ungültige;Gültige;CDU;SPD;AfD;FDP;DIE LINKE;GRÜNE;CSU;FREIE WÄHLER;Die PARTEI;Tierschutzpartei;NPD;PIRATEN;ÖDP;V-Partei³;DiB;BP;Tierschutzallianz;MLPD;Gesundheitsforschung;MENSCHLICHE WELT;DKP;Die Grauen;BüSo;Die Humanisten;Gartenpartei;du.;SGP;dieBasis;Bündnis C;BÜRGERBEWEGUNG;III. Weg;Bündnis21;LIEBE;LKR;PdF;LfK;SSW;Team Todenhöfer;UNABHÄNGIGE;Volt
;;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
211;Südpfalz;RP;Brief;0;110563;857;109706;33074;31603;7725;10795;3196;12986;0;4463;1131;2059;0;0;413;0;0;0;0;0;0;0;0;0;0;0;0;0;1221;0;0;0;0;0;0;0;0;0;537;0;0;0;0;0;0;0;503;805;109758;27051;31747;8334;13473;3317;15713;0;3907;883;2036;126;418;327;148;119;0;0;27;0;0;0;0;0;86;0;0;0;1219;0;0;0;0;0;50;0;0;0;287;0;490
212;Altötting;BY;Brief;0;79202;419;78783;0;8976;6694;5576;1787;6936;35500;8710;0;0;0;0;1642;0;0;954;0;0;0;0;0;0;0;0;0;0;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274;78928;0;11497;6422;8098;1524;7843;27519;10491;473;892;47;228;866;75;0;600;0;10;116;0;9;0;0;47;0;36;0;1632;37;0;29;0;0;15;0;0;0;168;135;119
213;Erding – Ebersberg;BY;Brief;0;110363;734;109629;0;15618;6242;8352;1964;16219;47882;8611;0;0;0;0;1548;0;0;1437;0;0;0;0;0;0;0;0;0;0;1756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426;109937;0;16807;6707;13007;2146;15967;37653;10412;770;1280;45;301;963;114;0;986;0;12;113;0;11;0;0;88;0;87;0;1639;66;0;32;0;0;21;0;0;0;246;202;262
214;Freising;BY;Brief;0;125120;688;124432;0;16429;9697;9192;2243;15373;46495;16432;1281;0;0;0;2038;656;0;1222;0;0;0;0;0;0;0;0;0;0;2931;0;0;0;0;0;0;0;0;0;443;0;0;0;0;0;0;0;0;442;124678;0;18702;9161;13823;2568;16927;41887;13863;790;1239;60;353;966;203;0;775;0;12;147;0;12;0;0;92;0;62;0;1932;54;0;57;0;0;31;0;0;0;366;228;368
215;Fürstenfeldbruck;BY;Brief;0;118885;905;117980;0;22297;6659;9637;1793;15738;46341;8816;1440;0;0;0;1398;0;0;0;0;0;0;0;0;0;0;0;0;0;2880;0;0;0;0;0;0;0;0;0;981;0;0;0;0;0;0;0;0;474;118411;0;19140;6575;13891;2320;19042;40562;8732;766;1560;56;381;900;147;0;556;0;5;175;0;8;0;0;98;0;65;0;2244;58;0;38;0;0;24;0;0;0;297;219;552
216;Ingolstadt;BY;Brief;0;118463;587;117876;0;16348;8758;6622;2706;11984;54691;10668;1423;0;0;0;1619;0;0;1402;0;0;0;0;0;0;0;0;0;0;1655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;380;118083;0;20473;9125;12619;2576;13844;41456;11197;769;1131;78;315;820;123;0;822;0;22;151;0;14;0;0;97;0;63;0;1545;61;0;39;0;0;20;0;0;0;297;198;228
217;München-Nord;BY;Brief;0;112909;473;112436;0;23169;3657;12995;3704;28451;30128;2631;981;1296;0;0;1260;221;0;409;0;30;0;0;0;0;17;0;0;278;1296;0;0;0;0;0;0;0;0;0;1776;0;0;0;0;0;0;0;137;304;112605;0;20696;3998;17422;4023;30337;26633;2978;704;914;13;289;768;132;0;288;0;15;92;0;18;0;0;131;0;88;0;1107;29;0;15;0;0;37;0;0;0;666;116;1096
218;München-Ost;BY;Brief;0;122694;473;122221;0;23837;3811;11827;2697;27140;40496;3282;1044;1632;0;0;1254;0;0;393;0;0;0;0;0;0;36;0;0;0;1230;85;0;0;0;0;0;0;1318;0;1105;0;0;0;0;0;0;0;1034;315;122379;0;22046;4269;17761;3968;31340;32562;3448;768;1142;22;384;828;127;0;325;0;12;96;0;21;0;0;117;0;81;0;1231;60;0;20;0;0;18;0;0;0;749;170;814
219;München-Süd;BY;Brief;0;111507;445;111062;0;21348;3841;10926;3635;31568;30516;2882;1317;1742;0;0;1702;0;0;0;0;57;0;0;0;0;93;0;0;0;1435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;111234;0;20741;3945;14162;4457;30986;26922;3172;796;1112;19;366;849;137;0;259;0;22;91;0;28;0;0;112;0;95;0;1262;47;0;15;0;0;19;0;0;0;457;132;1031
220;München-West/Mitte;BY;Brief;0;129562;557;129005;0;25015;3826;12859;4159;35440;36143;3325;1158;2102;0;0;1020;251;0;0;0;0;0;0;0;0;45;0;0;273;1603;0;0;0;0;0;0;0;0;0;1548;0;0;0;0;0;0;0;238;333;129229;0;24142;4245;17583;4760;36668;30914;3478;880;1182;30;389;893;158;0;273;0;13;97;0;24;0;0;124;0;127;0;1386;48;0;20;0;0;36;0;0;0;554;127;1078
221;München-Land;BY;Brief;0;126033;559;125474;0;18656;5034;11243;2146;25891;50671;5199;1145;1647;0;0;1375;0;0;819;0;0;0;0;0;0;0;0;0;0;1648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358;125675;0;21375;5307;18016;2606;23611;42283;5392;711;1333;28;392;887;86;0;534;0;17;116;0;19;0;0;119;0;69;0;1533;57;0;28;0;0;23;0;0;0;376;179;578
222;Rosenheim;BY;Brief;0;120583;713;119870;0;14267;7861;11219;2351;16998;44463;11352;1477;0;0;0;2431;0;0;1835;0;0;0;0;0;0;80;0;0;0;5536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;390;120193;0;17290;8214;14622;2590;17026;37807;13033;766;1249;50;339;1115;143;0;1254;0;9;126;0;20;0;0;93;0;62;0;3484;80;0;40;0;0;24;0;0;0;267;181;309
223;Bad Tölz-Wolfratshausen – Miesbach;BY;Brief;0;90290;1074;89216;0;9886;0;7594;1511;13856;37600;9663;1136;0;0;0;1384;0;0;3584;0;0;0;0;0;0;0;0;0;0;3002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;405;89885;0;11927;5854;11452;1782;12067;31365;9415;536;842;39;205;738;89;0;879;0;24;93;0;9;0;0;55;0;56;0;1857;29;0;28;0;0;18;0;0;0;207;122;197
224;Starnberg – Landsberg am Lech;BY;Brief;0;114039;696;113343;0;15238;5511;10550;2144;22723;44395;6013;1357;0;0;0;1244;493;0;0;0;0;0;0;0;0;0;0;0;0;2983;0;0;0;0;0;0;0;0;0;692;0;0;0;0;0;0;0;0;376;113663;0;18204;5573;15246;2519;20834;37376;6274;759;1128;41;347;835;172;0;588;0;5;131;0;16;0;0;77;0;64;0;2476;73;0;22;0;0;23;0;0;0;258;164;458
225;Traunstein;BY;Brief;0;107056;668;106388;0;18393;6311;8124;2136;11543;39800;12818;1079;0;0;0;1655;0;0;1581;0;0;0;0;0;0;0;0;0;0;2492;0;0;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;236;369;106687;0;16450;7041;10130;2394;13496;34117;15803;651;1091;66;239;979;108;0;1047;0;9;105;0;10;0;0;68;0;65;0;2141;92;0;40;0;0;46;0;0;0;157;173;169
226;Weilheim;BY;Brief;0;91955;943;91012;0;13214;5324;5544;1558;10726;39339;7027;0;0;0;0;2867;0;0;1696;0;0;0;0;0;0;0;0;0;0;2702;0;0;0;0;0;0;0;0;0;361;0;0;0;0;0;0;0;654;550;91405;0;13253;6016;9521;1885;12220;32971;8449;503;909;33;222;1221;93;0;913;0;11;96;0;45;0;0;56;0;55;0;2245;55;0;33;0;0;15;0;0;0;164;192;229
227;Deggendorf;BY;Brief;0;88588;401;88187;0;13777;10911;4361;1165;4584;32942;15086;597;0;0;324;789;318;0;2126;0;0;0;0;0;0;0;0;0;0;1207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;88308;0;14022;11137;7311;1434;5731;29412;14319;411;795;60;234;531;129;0;1217;0;6;74;0;5;0;0;46;0;20;0;1026;33;0;41;0;0;13;0;0;0;117;116;68
228;Landshut;BY;Brief;0;124876;880;123996;0;14003;10157;14855;2263;14126;45788;14115;0;2398;0;0;1927;0;0;1594;0;0;0;0;0;0;0;0;0;0;1705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1065;331;124545;0;19938;10468;12700;2409;12926;41255;17737;603;1529;74;349;942;121;0;871;0;12;153;0;9;0;0;80;0;69;0;1547;69;0;57;0;0;21;0;0;0;232;178;196
229;Passau;BY;Brief;0;93164;709;92455;0;19833;9658;7288;1666;8241;28294;12782;836;0;0;0;2722;0;0;0;0;0;0;0;0;0;0;161;0;0;974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;92943;0;16625;9430;8654;1891;8553;30485;12601;416;894;66;214;963;66;0;579;0;4;94;0;6;0;0;79;0;35;0;886;44;0;34;0;0;12;0;0;0;93;119;100
230;Rottal-Inn;BY;Brief;0;85654;820;84834;0;10039;9055;6565;1085;6676;29568;15697;677;0;0;0;1854;0;0;2115;0;0;0;0;0;0;0;0;0;0;1503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;269;85385;0;12388;8679;8146;1490;6209;29096;14619;394;868;55;165;801;64;0;795;0;5;82;0;9;0;0;33;0;39;0;1047;36;0;44;0;0;8;0;0;0;93;125;95
231;Straubing;BY;Brief;0;85645;491;85154;0;10680;9367;4287;1154;5516;38367;10599;928;0;0;0;1629;0;0;926;0;0;0;0;0;0;0;0;0;0;878;0;0;0;0;0;0;0;444;0;0;0;0;0;0;0;0;0;379;320;85325;0;13163;9613;7255;1497;5688;30119;13173;514;917;95;160;840;90;0;721;0;6;71;0;7;0;0;48;0;27;0;791;26;0;60;0;0;14;0;0;0;197;157;76
232;Amberg;BY;Brief;0;105903;676;105227;0;16588;8761;5952;2396;8729;43731;13667;0;0;0;0;2118;0;0;0;0;0;0;0;0;0;0;0;0;0;1822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1463;376;105527;0;19362;8747;9076;2303;10169;37591;11596;572;1274;113;424;848;87;0;603;0;11;157;0;14;0;0;70;0;63;0;1697;64;0;48;0;0;12;0;0;0;157;305;164
233;Regensburg;BY;Brief;0;125127;613;124514;0;20721;8082;8589;3526;19583;45157;12335;1612;0;0;0;1850;0;0;1293;0;0;0;0;0;0;0;0;0;0;1431;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;281;265;124862;0;22153;8455;11679;3875;20773;39347;11966;838;1255;55;304;941;144;0;696;0;14;130;0;32;0;0;120;0;63;0;1364;45;0;29;0;0;29;0;0;0;151;155;249
234;Schwandorf;BY;Brief;0;115297;651;114646;0;26555;13686;4754;1804;5117;40085;19737;0;0;0;0;1196;383;0;0;0;0;0;0;0;0;0;0;0;0;1149;0;0;0;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;394;114903;0;20945;13680;8205;2040;7189;39007;18671;485;1071;94;223;684;129;0;667;0;6;136;0;7;0;0;57;0;58;0;966;60;0;52;0;0;60;0;0;0;103;180;128
235;Weiden;BY;Brief;0;88622;480;88142;0;20214;7597;4220;1408;4533;34275;6656;0;0;0;0;595;0;0;536;0;0;0;0;0;0;0;0;0;0;928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7180;507;88115;0;20146;8391;6372;1783;6173;31520;8975;414;907;82;228;415;68;0;548;0;5;120;0;7;0;0;59;0;49;0;967;50;0;41;0;0;11;0;0;0;114;569;101
236;Bamberg;BY;Brief;0;95135;466;94669;0;18305;6953;6154;2070;14701;36289;5899;1007;0;0;0;831;0;0;346;0;109;0;0;0;0;0;0;0;0;1421;0;0;0;0;0;0;0;0;0;493;0;0;0;0;0;0;0;91;291;94844;0;16735;7505;9090;2726;14009;32798;6578;696;1004;75;322;475;102;0;287;0;24;160;0;11;0;0;94;0;51;0;1245;69;0;51;0;0;12;0;0;0;191;196;338
237;Bayreuth;BY;Brief;0;82399;449;81950;0;16018;5579;5762;1437;8936;36013;5262;1057;0;0;0;623;0;0;0;0;0;0;0;0;0;0;0;0;0;1263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;283;82116;0;17299;6033;7575;1863;9965;28705;6385;588;921;60;219;351;85;0;194;0;5;108;0;14;0;0;67;0;51;0;996;103;0;34;0;0;16;0;0;0;138;149;192
238;Coburg;BY;Brief;0;68887;409;68478;0;18153;4886;3508;1225;6354;25548;5745;1016;0;0;0;868;0;0;143;0;41;0;0;0;0;0;0;0;0;991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;68630;0;17908;5334;6047;1646;6662;22379;4788;577;862;64;189;413;54;0;128;0;22;110;0;5;0;0;56;0;37;0;933;69;0;18;0;0;10;0;0;0;112;114;93
239;Hof;BY;Brief;0;72600;437;72163;0;17436;6671;3438;1391;4865;31424;4491;1107;0;0;0;297;0;0;0;0;0;0;0;0;0;0;0;0;0;781;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;339;72261;0;18174;6414;5884;1545;5825;25166;5226;699;1053;90;186;204;47;0;220;0;10;106;0;6;0;0;57;0;46;0;682;158;0;52;0;0;17;0;0;0;172;150;72
240;Kulmbach;BY;Brief;0;87445;428;87017;0;14033;7610;3937;1389;6394;43280;7126;1228;0;0;0;563;0;0;465;0;0;0;0;0;0;0;0;0;0;992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315;87130;0;17549;8415;7178;1712;7626;32469;7403;712;1050;114;280;381;60;0;339;0;14;144;0;8;0;0;41;0;58;0;954;76;0;62;0;0;25;0;0;0;140;191;129
241;Ansbach;BY;Brief;0;114472;751;113721;0;20284;8670;7674;1936;12947;45042;10871;0;0;241;1290;1764;0;0;0;0;0;0;0;0;0;0;0;0;0;3002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;114064;0;22902;8995;9489;2616;13574;38705;9935;711;1407;204;613;919;130;0;364;0;15;184;0;22;0;0;91;0;73;0;2231;182;0;58;0;0;15;0;0;0;242;246;141
242;Erlangen;BY;Brief;0;90482;466;90016;0;18702;4901;6006;0;17722;32751;4727;1397;0;0;747;1245;0;0;0;0;90;0;0;0;0;0;0;0;0;1321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;290;90192;0;17711;4882;9338;3090;18723;26876;4570;634;875;47;400;641;117;0;138;0;14;99;0;6;0;0;136;0;48;0;1057;60;0;30;0;0;11;0;0;0;228;156;305
243;Fürth;BY;Brief;0;109726;708;109018;0;26639;7148;6646;3140;15590;38196;6257;1582;0;0;0;1000;0;0;283;0;0;0;0;0;0;0;241;0;0;1892;0;0;0;0;0;0;0;0;0;404;0;0;0;0;0;0;0;0;400;109326;0;24235;7467;9972;3426;17139;34301;6050;838;1482;92;396;573;122;0;264;0;22;159;0;26;0;0;146;0;61;0;1623;103;0;56;0;0;14;0;0;0;248;228;283
244;Nürnberg-Nord;BY;Brief;0;84733;521;84212;0;17873;3551;6530;4279;20264;24788;2696;0;0;0;1088;1104;0;0;0;0;56;0;0;0;0;0;0;0;0;1290;0;0;0;0;0;0;0;0;0;551;0;0;0;0;0;0;0;142;306;84427;0;17248;3731;8875;4595;21387;20790;2330;842;1028;28;444;514;124;0;78;0;19;104;0;46;0;0;130;0;61;0;1061;61;0;18;0;0;20;0;0;0;370;120;403
245;Nürnberg-Süd;BY;Brief;0;70300;523;69777;0;17015;5003;4485;2603;9341;25273;3442;0;0;0;0;960;0;0;0;0;0;0;0;0;0;0;0;0;0;1323;0;0;0;0;0;0;0;0;0;332;0;0;0;0;0;0;0;0;311;69989;0;16225;4955;6130;2424;10755;21859;2725;533;1121;67;387;432;99;0;117;0;10;119;0;27;0;0;69;0;51;0;1026;83;0;29;0;0;17;0;0;0;401;142;186
246;Roth;BY;Brief;0;116335;790;115545;0;19464;7202;7447;2976;15675;45515;10810;1262;0;0;1024;1005;0;0;0;0;0;0;0;0;0;0;0;0;0;2748;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;279;446;115889;0;24305;7847;10078;2831;16407;38532;8623;718;1511;92;611;561;132;0;265;0;9;175;0;12;0;0;79;0;63;0;2078;140;0;52;0;0;47;0;0;0;244;240;237
247;Aschaffenburg;BY;Brief;0;87255;630;86625;0;14688;6263;6774;1843;11784;37758;3162;1136;0;0;0;987;0;0;346;0;86;0;0;0;0;0;0;0;0;1259;0;0;0;0;0;291;0;0;0;0;0;0;0;0;0;0;0;248;519;86736;0;18727;6074;9514;2168;12627;28445;3864;588;1177;53;292;497;95;0;289;0;31;141;0;25;0;0;74;0;81;0;1082;47;0;43;0;0;88;0;0;0;244;246;224
248;Bad Kissingen;BY;Brief;0;114123;948;113175;0;22410;8957;7965;2713;10971;45238;9962;1482;0;0;0;835;0;0;0;0;0;0;0;0;0;0;0;0;0;2358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;535;113588;0;20620;9740;9829;2853;10495;44057;9270;841;1253;127;352;510;122;0;347;0;7;204;0;11;0;0;74;0;86;0;1995;99;0;82;0;0;23;0;0;0;133;308;150
249;Main-Spessart;BY;Brief;0;104216;804;103412;0;22444;6542;5828;2413;10487;41613;11023;0;0;0;0;976;0;0;0;0;0;0;0;0;0;0;0;0;0;1918;0;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;616;103600;0;22063;7372;8954;2181;11782;37212;7701;650;1334;78;310;529;140;0;272;0;14;172;0;15;0;0;59;0;88;0;1730;86;0;68;0;0;58;0;0;0;250;271;211
250;Schweinfurt;BY;Brief;0;96485;825;95660;0;18295;6958;7447;3784;9228;41382;4916;0;0;0;0;795;0;0;585;0;102;0;0;0;0;0;0;0;0;1384;0;0;0;0;0;0;0;0;784;0;0;0;0;0;0;0;0;0;448;96037;0;19567;7060;9153;2732;10859;34988;6236;571;1132;79;313;416;121;0;375;0;36;140;0;9;0;0;76;0;66;0;1204;73;0;43;0;0;19;0;0;0;233;347;189
251;Würzburg;BY;Brief;0;126346;1305;125041;0;22759;0;12938;4638;24252;47924;6146;0;0;0;0;1743;0;0;0;0;0;0;0;0;0;0;516;0;0;2740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1385;543;125803;0;25860;6473;12910;4213;24497;39589;5197;885;1505;75;443;782;143;0;207;0;14;177;0;29;0;0;206;0;94;0;1357;85;0;40;0;0;30;0;0;0;251;290;451
252;Augsburg-Stadt;BY;Brief;0;83018;413;82605;0;14417;5056;6881;3792;19231;23806;3762;1280;0;0;0;974;568;0;411;0;73;0;0;0;0;0;0;0;0;1547;0;0;0;0;0;0;0;0;0;447;0;0;0;0;0;0;0;360;266;82752;0;15916;5152;9360;3467;17717;21293;3930;875;928;51;318;568;297;0;298;0;26;106;0;14;0;0;90;0;55;0;1421;56;0;36;0;0;22;0;0;0;266;152;338
253;Augsburg-Land;BY;Brief;0;118904;782;118122;0;17198;9207;9023;1816;14850;49513;11986;0;0;0;0;1836;0;0;0;0;0;0;0;0;0;0;0;0;0;2616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;432;118472;0;19830;8994;12874;2210;15715;40171;10935;661;1318;79;322;905;235;0;640;0;21;168;0;13;0;0;99;0;66;0;2291;89;0;33;0;0;22;0;0;0;222;322;237
254;Donau-Ries;BY;Brief;0;97929;600;97329;0;19030;7944;5963;1820;6976;41022;10017;0;0;0;0;896;660;0;0;0;0;0;0;0;0;0;0;0;0;2281;0;0;0;0;0;184;0;0;536;0;0;0;0;0;0;0;0;0;374;97555;0;16613;8759;9583;1689;9435;34580;10735;498;955;107;360;557;163;0;469;0;5;129;0;13;0;0;44;0;52;0;2011;66;0;59;0;0;69;0;0;0;122;346;136
255;Neu-Ulm;BY;Brief;0;107234;722;106512;0;17040;10300;7794;1651;12410;41290;8915;0;2335;0;897;1085;0;0;0;0;0;0;0;0;0;0;0;0;0;2016;0;0;0;0;0;0;0;0;0;552;0;0;0;0;0;0;0;227;460;106774;0;18512;9886;12423;2194;12426;34623;9322;629;1609;121;478;741;125;0;467;0;6;163;0;19;0;0;88;0;50;0;1737;145;0;56;0;0;28;0;0;0;338;295;293
256;Oberallgäu;BY;Brief;0;111500;875;110625;0;17338;6326;15129;2766;18042;33842;10638;1203;0;0;0;1459;470;0;0;0;0;0;0;0;0;0;0;0;0;3082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;464;111036;0;18264;6255;12963;2811;17913;34758;10499;721;1200;46;275;831;205;0;362;0;7;121;0;24;0;0;73;0;72;0;2866;129;0;30;0;0;15;0;0;0;216;181;199
257;Ostallgäu;BY;Brief;0;117242;790;116452;0;13962;9138;8100;3833;15188;46834;11470;1291;0;0;0;1937;529;0;0;0;0;0;0;0;0;0;0;0;0;4170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417;116825;0;18599;8718;12718;2793;14801;37630;12292;747;1254;98;401;1244;214;0;706;0;12;135;0;7;0;0;86;0;80;0;3242;186;0;46;0;0;19;0;0;0;333;268;196
258;Stuttgart I;BW;Brief;0;93696;412;93284;22535;10839;2550;9791;3361;39678;0;795;919;906;0;0;0;0;131;0;0;63;0;0;0;0;6;147;0;0;814;0;138;0;0;0;0;0;0;0;597;0;0;0;0;0;0;0;14;325;93371;19599;17691;2704;15705;4227;28647;0;674;716;737;17;357;197;0;93;0;0;40;36;0;26;0;0;116;0;0;0;784;80;81;0;11;0;8;0;0;0;240;0;585
259;Stuttgart II;BW;Brief;0;69730;454;69276;19019;13444;3506;7466;2861;18758;0;1048;795;906;0;0;0;0;0;0;0;64;0;0;0;0;14;102;0;0;595;0;177;0;0;0;0;0;0;0;433;0;0;0;0;0;0;0;88;310;69420;15740;15495;3448;10608;3003;16906;0;694;593;686;28;263;171;0;67;0;0;51;43;0;32;0;0;86;0;0;0;560;87;121;0;18;0;6;0;0;0;360;0;354
260;Böblingen;BW;Brief;0;98994;573;98421;30454;20830;5605;16417;2016;16859;0;2711;849;0;0;0;446;0;187;0;0;71;0;0;0;0;0;0;0;0;1186;0;0;0;0;0;0;0;0;0;388;0;0;0;0;0;0;0;402;405;98589;26966;20237;5844;17743;2340;18846;0;1863;661;956;59;303;248;0;119;0;0;23;98;0;14;0;0;103;0;0;0;1056;256;128;0;42;0;26;0;0;0;305;0;353
261;Esslingen;BW;Brief;0;67748;370;67378;23204;14052;3231;7800;1478;13672;0;1625;881;0;0;0;0;0;0;0;0;88;0;0;0;0;0;166;0;0;880;0;0;0;0;0;0;0;0;0;301;0;0;0;0;0;0;0;0;249;67499;18190;15293;3534;10584;1808;13678;0;1109;515;750;37;192;177;0;54;0;0;25;83;0;6;0;0;98;0;0;0;743;87;69;0;13;0;19;0;0;0;230;0;205
262;Nürtingen;BW;Brief;0;85237;570;84667;26731;17566;5038;11279;1794;17002;0;2283;1118;0;0;0;0;0;323;0;0;54;0;0;0;0;0;0;0;0;1479;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421;84816;23333;17631;5380;14540;1999;15912;0;1519;639;978;46;261;200;0;159;0;0;24;90;0;28;0;0;68;0;0;0;1136;253;118;0;31;0;27;0;0;0;265;0;179
263;Göppingen;BW;Brief;0;65634;613;65021;21475;15703;5684;7548;1251;8708;0;2472;958;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;0;1176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;359;65275;18059;15605;5304;10478;1423;9523;0;1362;511;880;54;217;152;0;45;0;0;30;81;0;10;0;0;34;0;0;0;961;86;86;0;29;0;12;0;0;0;183;0;150
264;Waiblingen;BW;Brief;0;85034;505;84529;25381;19667;5281;13216;1969;13870;0;1715;1053;0;0;0;0;0;223;0;0;66;0;0;0;0;0;0;0;0;1661;0;0;0;0;0;0;0;0;0;427;0;0;0;0;0;0;0;0;320;84714;22917;18388;5328;14888;2193;14929;0;1286;627;951;47;434;220;0;105;0;0;29;84;0;25;0;0;71;0;0;0;1361;220;124;0;20;0;23;0;0;0;200;0;244
265;Ludwigsburg;BW;Brief;0;86802;528;86274;26806;15547;5131;11701;2145;19508;0;2098;948;0;0;0;523;0;0;0;0;0;0;0;0;0;0;0;0;0;1177;0;0;0;0;0;0;0;0;0;413;0;0;0;0;0;0;0;277;353;86449;22362;18940;5076;13831;2332;18025;0;1564;638;895;47;262;315;0;79;0;0;28;76;0;18;0;0;90;0;0;0;961;149;127;0;33;0;24;0;0;0;296;0;281
266;Neckar-Zaber;BW;Brief;0;93624;689;92935;29656;21409;6735;10905;2048;16044;0;2359;1161;0;0;0;593;0;310;0;0;0;0;0;0;0;0;0;0;0;1496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;427;93197;24296;21459;6832;15162;2268;16235;0;1798;751;1104;100;267;337;0;113;0;0;10;136;0;10;0;0;87;0;0;0;1257;205;165;0;32;0;19;0;0;0;278;0;276
267;Heilbronn;BW;Brief;0;81214;620;80594;23462;20162;6973;10733;1679;12195;0;2495;1308;0;0;0;0;0;0;0;0;76;0;0;0;0;0;217;0;0;1294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;433;80781;20336;18941;7275;12895;2079;12761;0;1658;827;1004;101;236;269;0;63;0;0;35;114;0;10;0;0;121;0;0;0;1109;194;105;0;39;0;16;0;0;0;327;0;266
