Wahlkreis-Nr.;Wahlkreisname;Land;Wahlbezirksart;Wahlberechtigte;Wähler;Ungültige;Gültige;CDU;SPD;DIE LINKE;GRÜNE;CSU;FDP;AfD;PIRATEN;NPD;FREIE WÄHLER;Tierschutzpartei;ÖDP;Die PARTEI;BP;Volksabstimmung;PDV;MLPD;BüSo;SGP;DIE RECHTE;Tierschutzallianz;B*;DKP;Die Grauen;du;MG;MENSCHLICHE WELT;Gesundheitsforschung;V-Partei³;Bündnis C;DIE EINHEIT;DIE VIOLETTEN;FAMILIE;DIE FRAUEN;MIETERPARTEI;Neue Liberale;UNABHÄNGIGE;WGr/EB;Ungültige;Gültige;CDU;SPD;DIE LINKE;GRÜNE;CSU;FDP;AfD;PIRATEN;NPD;FREIE WÄHLER;Tierschutzpartei;ÖDP;Die PARTEI;BP;Volksabstimmung;PDV;MLPD;BüSo;SGP;DIE RECHTE;AD-DEMOKRATEN;Tierschutzallianz;B*;BGE;DiB;DKP;DM;Die Grauen;du;MG;MENSCHLICHE WELT;Die Humanisten;Gesundheitsforschung;V-Partei³
;;;;;;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Erststimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen;Zweitstimmen
076;Berlin-Pankow;BE;Brief;0;61545;574;60971;12845;9899;17127;9667;0;3008;5414;0;0;428;0;356;1800;0;0;0;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;402;61143;13521;9578;13978;9178;0;4540;5511;266;0;223;795;155;1406;0;0;0;49;48;13;0;0;0;34;363;379;92;122;366;117;0;117;0;183;109
077;Berlin-Reinickendorf;BE;Brief;0;43751;558;43193;17992;9729;2596;3533;0;3210;4622;0;0;0;0;0;701;0;0;0;0;88;0;0;0;0;0;722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;43297;15620;8297;2922;3847;0;5326;4819;149;0;86;580;75;481;0;0;0;13;20;6;0;0;0;10;102;88;20;67;545;43;0;52;0;81;48
078;Berlin-Spandau – Charlottenburg Nord;BE;Brief;0;40567;576;39991;14321;12581;2287;2614;0;2837;4147;0;0;0;0;288;866;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;470;40097;13280;8973;3089;3392;0;4544;4291;169;0;112;635;102;576;0;0;0;33;25;4;0;0;0;9;125;94;12;79;269;53;0;55;0;100;76
079;Berlin-Steglitz-Zehlendorf;BE;Brief;0;72655;855;71800;28431;16830;4195;8515;0;7198;4966;0;0;0;0;0;1204;0;0;0;0;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;0;0;612;72043;24623;13270;5299;9296;0;10997;5465;199;0;119;701;114;676;0;0;0;18;57;7;0;0;0;14;214;205;26;93;283;73;0;77;0;109;108
080;Berlin-Charlottenburg-Wilmersdorf;BE;Brief;0;59993;604;59389;19951;15190;4690;8332;0;6191;3722;0;0;0;0;0;1143;0;0;0;0;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;59605;17349;11045;5888;9100;0;9764;3933;160;0;93;523;84;676;0;0;0;12;51;4;0;0;0;14;165;168;11;74;206;61;0;68;0;80;76
081;Berlin-Tempelhof-Schöneberg;BE;Brief;0;67017;768;66249;21442;13769;5912;13216;0;4703;4951;497;0;0;0;0;1263;0;0;0;0;134;62;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;588;66429;18866;12966;7371;10541;0;7702;5237;313;0;132;783;89;947;0;0;0;18;43;23;0;0;0;19;235;251;43;78;358;97;0;135;0;85;97
082;Berlin-Neukölln;BE;Brief;0;48185;502;47683;13113;12254;6966;5954;0;2769;4008;0;87;0;0;0;1615;0;0;0;80;75;0;0;0;0;0;563;0;0;0;0;0;0;0;0;0;0;199;0;0;0;415;47770;12361;8995;7732;6530;0;4111;4240;217;0;69;667;70;1220;0;0;0;55;45;7;0;0;0;38;253;282;28;72;443;113;0;82;0;72;68
083;Berlin-Friedrichshain-Kreuzberg – Prenzlauer Berg Ost;BE;Brief;0;58129;485;57644;7702;9442;13064;16336;0;1979;2792;0;0;199;0;0;4360;0;0;0;93;0;0;0;0;248;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;1140;328;57801;9046;8752;15233;12860;0;3983;2799;318;0;93;622;95;2121;0;0;0;48;15;9;0;0;0;114;400;480;67;92;168;168;0;105;0;101;112
084;Berlin-Treptow-Köpenick;BE;Brief;0;47694;361;47333;9576;6459;20171;2631;0;1841;5072;0;144;320;0;0;930;0;0;0;101;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;340;47354;10511;7648;12446;3864;0;3281;5992;207;0;214;659;81;1028;0;0;0;48;44;9;0;0;0;24;188;193;89;138;329;61;0;97;0;136;67
085;Berlin-Marzahn-Hellersdorf;BE;Brief;0;37951;465;37486;9405;4348;14152;1288;0;1400;5429;0;161;537;0;0;0;0;0;0;0;0;0;0;0;0;0;532;0;0;0;0;0;0;0;0;0;0;234;0;0;0;385;37566;9001;5361;10775;1604;0;2176;5817;152;0;257;640;40;501;0;0;0;29;20;10;0;0;0;5;105;113;72;88;491;38;0;63;0;153;55
086;Berlin-Lichtenberg;BE;Brief;0;43249;366;42883;9001;5890;15989;2793;0;1518;4915;335;134;0;0;0;1218;0;0;0;74;0;0;0;0;0;0;0;0;0;0;483;0;0;0;0;0;0;0;0;0;533;328;42921;8845;6294;13317;3026;0;2392;5289;242;0;170;718;68;1000;0;0;0;39;15;10;0;0;0;32;189;192;116;94;319;63;0;66;0;346;79
087;Aachen I;NW;Brief;0;52115;267;51848;19995;15184;3658;5438;0;4400;1913;687;0;0;0;573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;52004;16611;11383;4426;6958;0;8588;2103;254;26;116;279;208;552;0;31;0;11;0;3;0;36;0;0;86;153;8;35;0;0;0;0;59;19;59
088;Aachen II;NW;Brief;0;56038;413;55625;23199;18622;2347;2762;0;3900;3911;519;0;0;0;365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270;55768;19886;18372;2795;2545;0;6866;3630;209;96;106;458;169;229;0;69;0;7;0;1;0;67;0;0;58;44;1;42;0;0;0;0;19;45;54
089;Heinsberg;NW;Brief;0;36985;298;36687;18330;9179;1418;1944;0;2764;2312;281;0;459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;36766;16159;8537;1798;1787;0;4799;2403;139;83;186;381;28;164;0;42;0;4;0;1;0;41;0;0;34;35;1;31;0;0;0;0;13;48;52
090;Düren;NW;Brief;0;50807;404;50403;23364;14665;1786;2952;0;3184;3601;410;0;441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;50507;19782;13866;2450;2514;0;6400;3789;210;114;180;523;48;228;0;78;0;6;0;3;0;44;0;0;47;46;10;39;0;0;0;0;18;62;50
091;Rhein-Erft-Kreis I;NW;Brief;0;65061;565;64496;27891;18535;2138;3480;0;6698;4962;645;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147;374;64687;24486;16164;2977;3759;0;10096;5134;287;93;166;578;42;328;0;121;0;16;0;5;0;86;0;0;71;56;3;45;0;0;0;0;38;65;71
092;Euskirchen – Rhein-Erft-Kreis II;NW;Brief;0;64437;586;63851;29550;15676;3461;3580;0;6745;4839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;339;64098;25279;14310;3465;3849;0;10016;4999;166;126;193;682;57;345;0;119;0;15;0;5;0;39;0;0;108;91;9;58;0;0;0;0;31;63;73
093;Köln I;NW;Brief;0;54673;428;54245;19338;15651;3732;5602;0;4750;3791;0;0;0;0;0;1271;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;54414;16590;12738;4896;5975;0;7945;3758;223;75;137;472;69;728;0;69;0;47;0;5;0;134;0;0;116;175;18;42;0;0;0;0;55;70;77
094;Köln II;NW;Brief;0;87120;428;86692;33529;21652;5767;12048;0;8675;3476;0;0;0;0;0;1472;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;86840;28223;16012;7574;12029;0;16348;3752;244;32;148;499;104;976;0;54;0;34;0;3;0;57;0;0;163;274;14;50;0;0;0;0;77;50;123
095;Köln III;NW;Brief;0;57349;370;56979;17885;17178;4731;7758;0;4552;3446;0;0;0;0;0;1330;0;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;57098;16363;13724;6155;7486;0;7214;3506;232;77;134;468;57;816;0;80;0;32;0;2;0;182;0;0;134;186;11;46;0;0;0;0;51;52;90
096;Bonn;NW;Brief;0;63251;315;62936;22319;19830;2879;5923;0;7746;2810;237;0;345;0;0;795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;200;63051;21355;11689;4993;8623;0;10803;3571;177;39;161;295;106;598;0;45;0;16;0;6;0;37;0;0;121;154;4;52;0;0;0;0;61;34;111
097;Rhein-Sieg-Kreis I;NW;Brief;0;55504;852;54652;26431;13801;3485;3488;0;5685;0;0;0;0;0;0;0;0;1762;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;55223;21336;11841;3281;3892;0;8722;4128;184;71;136;503;68;372;0;278;0;16;0;2;0;48;0;0;96;76;4;41;0;0;0;0;31;44;53
098;Rhein-Sieg-Kreis II;NW;Brief;0;54488;405;54083;27677;11190;2371;4335;0;4546;3623;0;0;0;0;0;0;0;341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;54199;21443;10168;2778;4407;0;10141;3687;160;40;125;345;63;342;0;138;0;6;0;3;0;19;0;0;84;61;5;50;0;0;0;0;28;38;68
099;Oberbergischer Kreis;NW;Brief;0;41072;315;40757;19446;10602;1572;2782;0;3492;2664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;203;40869;16768;8995;2132;2548;0;6289;2849;113;57;89;316;77;220;0;75;0;12;0;0;0;35;0;0;65;60;1;50;0;0;0;0;23;45;50
100;Rheinisch-Bergischer Kreis;NW;Brief;0;61048;483;60565;25974;13753;2439;4062;0;10445;3412;0;0;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;60667;23989;12078;3307;4940;0;10822;3807;117;57;249;434;81;339;0;60;0;10;0;2;0;38;0;0;82;65;9;50;0;0;0;0;27;39;65
101;Leverkusen – Köln IV;NW;Brief;0;50113;305;49808;17214;17955;2542;3091;0;3811;3252;0;0;0;0;0;1424;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;249;49864;16014;12968;3905;4195;0;6875;3644;211;89;102;439;69;694;0;82;0;39;0;5;0;115;0;0;86;112;9;44;0;0;0;0;35;50;82
102;Wuppertal I;NW;Brief;0;39678;292;39386;13835;11246;2832;3260;0;3977;3293;254;0;0;0;0;653;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;39495;12715;9831;3491;3356;0;5557;3141;157;78;87;291;46;345;0;51;0;23;0;2;0;56;0;0;64;57;12;31;0;0;0;0;30;32;42
103;Solingen – Remscheid – Wuppertal II;NW;Brief;0;43764;316;43448;19323;12267;2018;2592;0;3623;3010;0;0;0;0;0;546;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;214;43550;16112;10205;2738;2934;0;7014;3169;161;63;89;304;46;284;0;50;0;15;0;5;0;94;0;0;44;49;9;52;0;0;0;0;34;43;36
104;Mettmann I;NW;Brief;0;52344;390;51954;26369;12056;2167;3499;0;4430;3433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;52109;20547;11158;2604;3398;0;9189;3749;176;50;106;397;49;267;0;56;0;7;0;4;0;67;0;0;54;59;2;33;0;0;0;0;20;55;62
105;Mettmann II;NW;Brief;0;37779;272;37507;16722;10385;1643;2367;0;3553;2475;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;158;37621;14130;8496;2083;2388;0;6675;2654;163;57;80;318;37;217;0;60;0;10;0;4;0;43;0;0;40;44;6;32;0;0;0;0;11;35;38
106;Düsseldorf I;NW;Brief;0;59454;358;59096;26827;12593;3276;4921;0;8542;2850;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;59264;21738;10194;3857;5305;0;13397;3148;171;41;90;340;38;446;0;41;0;31;0;2;0;44;0;0;74;119;16;34;0;0;0;0;35;43;60
107;Düsseldorf II;NW;Brief;0;44239;266;43973;16827;10924;4949;4024;0;4544;2625;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;44093;14548;9460;3566;4486;0;7413;2905;176;51;134;331;52;471;0;58;0;26;0;2;0;37;0;0;66;87;18;35;0;0;0;0;39;52;80
108;Neuss I;NW;Brief;0;50673;350;50323;24815;13136;2057;2644;0;3786;3371;0;0;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;50443;20533;10998;2426;2817;0;8316;3603;200;77;195;454;49;293;0;66;0;10;0;2;0;76;0;0;67;74;8;40;0;0;0;0;22;54;63
109;Mönchengladbach;NW;Brief;0;32142;206;31936;16449;6694;1755;2041;0;2554;1979;0;0;0;0;0;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;147;31995;13404;6324;1910;2109;0;5058;2099;103;62;67;253;25;279;0;40;0;13;0;1;0;23;0;0;34;39;7;22;0;0;0;0;19;30;74
110;Krefeld I – Neuss II;NW;Brief;0;46060;270;45790;21718;10371;1735;2954;0;5873;2494;0;0;0;0;0;608;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;45916;18671;9199;2201;2932;0;8853;2689;156;67;99;322;41;323;0;53;0;11;0;1;0;53;0;0;52;43;4;25;0;0;0;0;20;36;65
111;Viersen;NW;Brief;0;46549;295;46254;24691;10317;1829;3003;0;3959;2455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;46363;19806;9290;2220;2902;0;8137;2659;150;55;109;403;35;253;0;52;0;6;0;1;0;28;0;0;55;56;5;27;0;0;0;0;27;40;47
112;Kleve;NW;Brief;0;47696;297;47399;22928;13718;1555;2319;0;3917;2350;0;0;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;248;47448;21626;10263;2185;2684;0;6939;2450;126;65;208;323;61;200;0;43;0;12;0;1;0;14;0;0;50;45;3;20;0;0;0;0;19;52;59
113;Wesel I;NW;Brief;0;43496;314;43182;18986;13077;1986;2451;0;3797;2840;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;43291;16731;11539;2299;2550;0;5975;2900;131;83;100;355;41;235;0;50;0;14;0;2;0;34;0;0;50;46;1;28;0;0;0;0;24;52;51
114;Krefeld II – Wesel II;NW;Brief;0;35209;213;34996;15106;9752;1453;2216;0;3365;2234;343;0;0;0;0;476;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;35074;12914;8606;2075;2226;0;5675;2419;148;40;82;270;26;290;0;38;0;19;0;2;0;41;0;0;55;36;9;30;0;0;0;0;13;31;29
115;Duisburg I;NW;Brief;0;30065;520;29545;9686;10918;1565;1821;0;2378;2679;363;0;0;0;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;321;29744;9060;9100;2166;1975;0;3606;2558;147;72;77;283;27;314;0;32;0;31;0;4;0;98;0;0;41;27;10;18;0;0;0;0;18;32;48
116;Duisburg II;NW;Brief;0;22691;335;22356;7273;7828;1467;1122;0;1825;2656;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;217;22474;6475;7692;1479;1005;0;2348;2486;97;86;50;253;14;155;0;23;0;32;0;1;0;143;0;0;34;22;2;20;0;0;0;0;7;32;18
117;Oberhausen – Wesel III;NW;Brief;0;40802;438;40364;13878;15065;2650;2192;0;2604;3735;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;277;40525;12683;13249;2873;2036;0;4467;3796;146;111;79;373;39;280;0;74;0;28;0;5;0;80;0;0;34;34;8;16;0;0;0;0;16;43;55
118;Mülheim – Essen I;NW;Brief;0;41685;383;41302;14912;13526;2209;2592;0;4209;3597;0;0;0;0;0;0;0;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;0;0;0;0;0;0;230;41455;13730;11773;2562;2472;0;6011;3510;115;60;71;382;26;315;0;53;0;41;0;3;0;63;0;0;54;54;27;38;0;0;0;0;24;27;44
119;Essen II;NW;Brief;0;31162;264;30898;9798;10984;2033;1798;0;2193;3970;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;30979;8795;9569;2236;1901;0;3486;3614;142;64;67;337;21;307;0;57;0;37;0;2;0;61;0;0;44;63;31;30;0;0;0;0;26;53;36
120;Essen III;NW;Brief;0;52234;327;51907;21437;14577;2755;4347;0;4734;3413;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;216;52018;17871;12018;3630;4460;0;8725;3474;146;70;82;472;52;484;0;63;0;30;0;2;0;40;0;0;73;90;37;34;0;0;0;0;28;46;91
121;Recklinghausen I;NW;Brief;0;35300;323;34977;12652;13007;1917;1764;0;2640;2929;0;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;35122;12008;10759;2204;1901;0;3986;3099;116;70;86;268;27;277;0;54;0;24;0;0;0;68;0;0;31;34;2;21;0;0;0;0;13;41;33
122;Recklinghausen II;NW;Brief;0;44161;1062;43099;17255;16520;2864;1815;0;4312;0;0;0;0;0;0;0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;248;43913;15371;13648;2472;1981;0;5082;3992;153;74;101;376;39;207;0;78;0;26;0;0;0;72;0;0;51;28;3;38;0;0;0;0;19;53;49
123;Gelsenkirchen;NW;Brief;0;32281;310;31971;9758;11897;1745;1603;0;2399;4127;0;0;324;0;0;0;0;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;32042;9085;10682;2066;1448;0;3318;4070;102;87;153;312;23;228;0;56;0;62;0;1;0;148;0;0;35;31;12;25;0;0;0;0;13;53;32
124;Steinfurt I – Borken I;NW;Brief;0;42500;281;42219;23392;10133;1548;2417;0;2898;1831;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;42360;20427;8998;1802;2401;0;5851;1901;109;55;92;205;39;209;0;34;0;6;0;1;0;49;0;0;43;35;2;23;0;0;0;0;15;37;26
125;Bottrop – Recklinghausen III;NW;Brief;0;36835;280;36555;14335;12641;2011;1573;0;2621;3144;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;171;36664;13095;10951;2207;1560;0;4315;3266;114;79;55;303;89;197;0;64;0;17;0;3;0;62;0;0;37;35;120;21;0;0;0;0;12;33;29
126;Borken II;NW;Brief;0;43032;528;42504;23167;9678;1471;3107;0;4170;0;0;0;911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;42839;21637;8233;1510;2425;0;6077;2003;86;36;164;214;52;170;0;33;0;5;0;1;0;7;0;0;25;29;6;28;0;0;0;0;19;40;39
127;Coesfeld – Steinfurt II;NW;Brief;0;52660;661;51999;28216;11009;2713;4439;0;5622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;52438;24959;10312;2426;3685;0;7510;2339;139;81;85;298;63;245;0;47;0;6;0;1;0;5;0;0;36;45;7;42;0;0;0;0;20;50;37
128;Steinfurt III;NW;Brief;0;35752;170;35582;17825;9452;1724;2453;0;2217;1576;0;0;309;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;35617;15187;8812;1901;2481;0;4660;1735;102;42;100;194;22;193;0;15;0;9;0;1;0;17;0;0;29;28;2;15;0;0;0;0;4;27;41
129;Münster;NW;Brief;0;82707;386;82321;33864;21018;4706;11306;0;6355;2778;380;0;0;0;458;1157;0;0;0;35;0;0;0;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;248;82459;30239;16215;6986;11240;0;12262;3034;286;26;120;340;272;765;0;63;0;16;0;3;0;34;0;0;108;162;26;66;0;0;0;0;60;39;97
130;Warendorf;NW;Brief;0;48521;323;48198;24446;12360;1924;2807;0;3579;2331;0;0;0;0;0;510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;214;48307;21601;10643;2272;3119;0;6941;2501;112;61;130;256;40;291;0;53;0;5;0;1;0;61;0;0;51;30;5;39;0;0;0;0;14;37;44
131;Gütersloh I;NW;Brief;0;50641;351;50290;25385;13539;1611;3060;0;3380;2864;0;0;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;235;50406;21116;11107;2434;3921;0;7394;3025;141;65;190;309;57;254;0;62;0;9;0;2;0;55;0;0;62;36;6;39;0;0;0;0;22;46;54
132;Bielefeld – Gütersloh II;NW;Brief;0;54916;294;54622;18967;16510;4305;5966;0;4773;2992;0;0;0;0;0;1047;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184;54732;17328;13173;5264;6266;0;7342;3346;223;61;112;301;67;657;0;47;0;23;0;8;0;92;0;0;93;98;14;66;0;0;0;0;31;45;75
133;Herford – Minden-Lübbecke II;NW;Brief;0;52688;386;52302;21280;18484;2176;2813;0;3144;3742;0;0;663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;52437;19111;14677;2828;3318;0;6683;4077;172;114;283;466;40;297;0;73;0;16;0;0;0;31;0;0;37;40;8;39;0;0;0;0;22;48;57
134;Minden-Lübbecke I;NW;Brief;0;41150;232;40918;15695;15124;1806;2098;0;3390;2805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;40967;14549;11957;2244;2622;0;5346;2964;135;64;109;323;52;251;0;47;0;8;0;1;0;10;0;0;74;43;2;36;0;0;0;0;31;47;52
135;Lippe I;NW;Brief;0;36631;258;36373;14484;11183;1694;2453;0;3471;2537;0;0;551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;36458;12832;9954;2105;2470;0;5119;2725;130;75;276;275;29;193;0;55;0;5;0;2;0;28;0;0;38;27;4;35;0;0;0;0;14;33;34
136;Höxter – Lippe II;NW;Brief;0;41388;319;41069;18599;10654;1996;3005;0;3210;2866;0;0;456;0;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;41179;16210;9888;2373;2802;0;5642;2976;120;65;205;277;109;214;0;43;0;7;0;4;0;10;0;0;76;40;5;28;0;0;0;0;13;35;37
137;Paderborn – Gütersloh III;NW;Brief;0;53465;290;53175;30567;10100;2178;3631;0;2954;3181;564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;53248;23391;9563;2949;4019;0;7957;3556;237;84;147;375;81;382;0;71;0;10;0;2;0;52;0;0;74;69;3;74;0;0;0;0;31;53;68
138;Hagen – Ennepe-Ruhr-Kreis I;NW;Brief;0;41389;287;41102;14170;15814;1674;1470;0;3680;3478;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;765;191;41198;14101;11736;2454;2091;0;5810;3680;102;79;104;375;32;232;0;73;0;21;0;3;0;61;0;0;33;46;13;22;0;0;0;0;24;58;48
139;Ennepe-Ruhr-Kreis II;NW;Brief;0;44626;816;43810;15792;15419;2960;3883;0;4690;0;888;0;0;0;0;0;0;0;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;44379;13812;13310;3220;3362;0;5831;3176;260;74;94;420;48;292;0;60;0;48;0;1;0;53;0;0;68;71;16;39;0;0;0;0;25;55;44
140;Bochum I;NW;Brief;0;51299;488;50811;16606;18246;4295;3966;0;3744;3824;0;0;0;0;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305;50994;15212;15040;4344;4329;0;6228;3838;205;106;97;488;56;507;0;60;0;26;0;3;0;71;0;0;86;89;9;45;0;0;0;0;36;50;69
141;Herne – Bochum II;NW;Brief;0;34586;410;34176;9709;14186;2188;1998;0;2465;3524;0;0;0;0;0;0;0;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;34346;9881;11828;2379;1944;0;3376;3511;140;94;80;409;43;281;0;53;0;31;0;15;0;57;0;0;57;30;6;25;0;0;0;0;17;50;39
142;Dortmund I;NW;Brief;0;50382;290;50092;16758;18641;3067;3867;0;3117;3610;564;0;366;0;0;0;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193;50189;14562;14512;4182;4729;0;6229;3675;278;104;163;438;55;638;0;68;0;50;0;2;0;74;0;0;114;86;16;40;0;0;0;0;29;56;89
